2019-05-16 13:46:32.486 [main] INFO  com.zixue.PayServer - No active profile set, falling back to default profiles: default
2019-05-16 13:46:40.343 [DiscoveryClient-InstanceInfoReplicator-0] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_PAY-SERVICE/HD1994:pay-service:9505: registering service...
2019-05-16 13:46:40.406 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-9505"]
2019-05-16 13:46:40.414 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-9505"]
2019-05-16 13:46:40.428 [main] INFO  org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
2019-05-16 13:46:40.454 [DiscoveryClient-InstanceInfoReplicator-0] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_PAY-SERVICE/HD1994:pay-service:9505 - registration status: 204
2019-05-16 13:46:40.454 [main] INFO  com.zixue.PayServer - Started PayServer in 10.465 seconds (JVM running for 11.824)
2019-05-16 13:47:03.967 [http-nio-9505-exec-3] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring FrameworkServlet 'dispatcherServlet'
2019-05-16 13:47:04.147 [http-nio-9505-exec-3] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2019-05-16 13:47:10.321 [DiscoveryClient-CacheRefreshExecutor-0] INFO  com.netflix.discovery.DiscoveryClient - Disable delta property : false
2019-05-16 13:47:10.321 [DiscoveryClient-CacheRefreshExecutor-0] INFO  com.netflix.discovery.DiscoveryClient - Single vip registry refresh property : null
2019-05-16 13:47:10.321 [DiscoveryClient-CacheRefreshExecutor-0] INFO  com.netflix.discovery.DiscoveryClient - Force full registry fetch : false
2019-05-16 13:47:10.321 [DiscoveryClient-CacheRefreshExecutor-0] INFO  com.netflix.discovery.DiscoveryClient - Application is null : false
2019-05-16 13:47:10.321 [DiscoveryClient-CacheRefreshExecutor-0] INFO  com.netflix.discovery.DiscoveryClient - Registered Applications size is zero : true
2019-05-16 13:47:10.321 [DiscoveryClient-CacheRefreshExecutor-0] INFO  com.netflix.discovery.DiscoveryClient - Application version is -1: false
2019-05-16 13:47:10.321 [DiscoveryClient-CacheRefreshExecutor-0] INFO  com.netflix.discovery.DiscoveryClient - Getting all instance registry info from the eureka server
2019-05-16 13:47:10.345 [DiscoveryClient-CacheRefreshExecutor-0] INFO  com.netflix.discovery.DiscoveryClient - The response status is 200
2019-05-16 13:49:26.380 [RMI TCP Connection(12)-127.0.0.1] WARN  com.netflix.discovery.DiscoveryClient - Saw local status change event StatusChangeEvent [timestamp=1557985766380, current=DOWN, previous=UP]
2019-05-16 13:49:26.380 [RMI TCP Connection(12)-127.0.0.1] INFO  com.netflix.discovery.DiscoveryClient - Shutting down DiscoveryClient ...
2019-05-16 13:49:26.380 [DiscoveryClient-InstanceInfoReplicator-0] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_PAY-SERVICE/HD1994:pay-service:9505: registering service...
2019-05-16 13:49:26.380 [RMI TCP Connection(12)-127.0.0.1] INFO  com.netflix.discovery.DiscoveryClient - Unregistering ...
2019-05-16 13:49:26.384 [DiscoveryClient-InstanceInfoReplicator-0] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_PAY-SERVICE/HD1994:pay-service:9505 - registration status: 204
2019-05-16 13:49:26.385 [RMI TCP Connection(12)-127.0.0.1] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_PAY-SERVICE/HD1994:pay-service:9505 - deregister  status: 200
2019-05-16 13:49:26.410 [RMI TCP Connection(12)-127.0.0.1] INFO  com.netflix.discovery.DiscoveryClient - Completed shut down of DiscoveryClient
2019-05-16 13:49:26.419 [RMI TCP Connection(12)-127.0.0.1] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2019-05-16 13:49:26.420 [RMI TCP Connection(12)-127.0.0.1] INFO  org.apache.coyote.http11.Http11NioProtocol - Pausing ProtocolHandler ["http-nio-9505"]
2019-05-16 13:49:26.926 [RMI TCP Connection(12)-127.0.0.1] INFO  org.apache.catalina.core.StandardService - Stopping service Tomcat
2019-05-16 13:49:26.929 [localhost-startStop-2] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Destroying Spring FrameworkServlet 'dispatcherServlet'
2019-05-16 13:49:26.947 [RMI TCP Connection(12)-127.0.0.1] INFO  org.apache.coyote.http11.Http11NioProtocol - Stopping ProtocolHandler ["http-nio-9505"]
2019-05-16 13:49:26.950 [RMI TCP Connection(12)-127.0.0.1] INFO  org.apache.coyote.http11.Http11NioProtocol - Destroying ProtocolHandler ["http-nio-9505"]
2019-05-16 13:49:39.561 [main] INFO  com.zixue.PayServer - No active profile set, falling back to default profiles: default
2019-05-16 13:49:40.932 [main] INFO  org.apache.catalina.core.StandardService - Starting service Tomcat
2019-05-16 13:49:40.933 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.14
2019-05-16 13:49:41.147 [localhost-startStop-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-05-16 13:49:44.836 [main] WARN  com.netflix.config.sources.URLConfigurationSource - No URLs will be polled as dynamic configuration sources.
2019-05-16 13:49:44.836 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2019-05-16 13:49:44.840 [main] WARN  com.netflix.config.sources.URLConfigurationSource - No URLs will be polled as dynamic configuration sources.
2019-05-16 13:49:44.840 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2019-05-16 13:49:45.208 [main] INFO  com.netflix.discovery.DiscoveryClient - Initializing Eureka in region us-east-1
2019-05-16 13:49:45.243 [main] INFO  com.netflix.discovery.provider.DiscoveryJerseyProvider - Using JSON encoding codec LegacyJacksonJson
2019-05-16 13:49:45.243 [main] INFO  com.netflix.discovery.provider.DiscoveryJerseyProvider - Using JSON decoding codec LegacyJacksonJson
2019-05-16 13:49:45.303 [main] INFO  com.netflix.discovery.provider.DiscoveryJerseyProvider - Using XML encoding codec XStreamXml
2019-05-16 13:49:45.304 [main] INFO  com.netflix.discovery.provider.DiscoveryJerseyProvider - Using XML decoding codec XStreamXml
2019-05-16 13:49:45.455 [main] INFO  com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2019-05-16 13:49:45.995 [main] INFO  com.netflix.discovery.DiscoveryClient - Disable delta property : false
2019-05-16 13:49:45.995 [main] INFO  com.netflix.discovery.DiscoveryClient - Single vip registry refresh property : null
2019-05-16 13:49:45.995 [main] INFO  com.netflix.discovery.DiscoveryClient - Force full registry fetch : false
2019-05-16 13:49:45.995 [main] INFO  com.netflix.discovery.DiscoveryClient - Application is null : false
2019-05-16 13:49:45.995 [main] INFO  com.netflix.discovery.DiscoveryClient - Registered Applications size is zero : true
2019-05-16 13:49:45.995 [main] INFO  com.netflix.discovery.DiscoveryClient - Application version is -1: true
2019-05-16 13:49:45.995 [main] INFO  com.netflix.discovery.DiscoveryClient - Getting all instance registry info from the eureka server
2019-05-16 13:49:46.096 [main] INFO  com.netflix.discovery.DiscoveryClient - The response status is 200
2019-05-16 13:49:46.096 [main] INFO  com.netflix.discovery.DiscoveryClient - Starting heartbeat executor: renew interval is: 30
2019-05-16 13:49:46.098 [main] INFO  com.netflix.discovery.InstanceInfoReplicator - InstanceInfoReplicator onDemand update allowed rate per min is 4
2019-05-16 13:49:46.099 [main] INFO  com.netflix.discovery.DiscoveryClient - Discovery Client initialized at timestamp 1557985786099 with initial instances count: 1
2019-05-16 13:49:46.116 [main] INFO  com.netflix.discovery.DiscoveryClient - Saw local status change event StatusChangeEvent [timestamp=1557985786116, current=UP, previous=STARTING]
2019-05-16 13:49:46.117 [DiscoveryClient-InstanceInfoReplicator-0] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_PAY-SERVICE/HD1994:pay-service:9505: registering service...
2019-05-16 13:49:46.143 [DiscoveryClient-InstanceInfoReplicator-0] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_PAY-SERVICE/HD1994:pay-service:9505 - registration status: 204
2019-05-16 13:49:46.163 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-9505"]
2019-05-16 13:49:46.170 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-9505"]
2019-05-16 13:49:46.178 [main] INFO  org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
2019-05-16 13:49:46.194 [main] INFO  com.zixue.PayServer - Started PayServer in 8.95 seconds (JVM running for 10.183)
2019-05-16 13:50:56.079 [RMI TCP Connection(8)-127.0.0.1] WARN  com.netflix.discovery.DiscoveryClient - Saw local status change event StatusChangeEvent [timestamp=1557985856079, current=DOWN, previous=UP]
2019-05-16 13:50:56.079 [DiscoveryClient-InstanceInfoReplicator-0] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_PAY-SERVICE/HD1994:pay-service:9505: registering service...
2019-05-16 13:50:56.079 [RMI TCP Connection(8)-127.0.0.1] INFO  com.netflix.discovery.DiscoveryClient - Shutting down DiscoveryClient ...
2019-05-16 13:50:56.081 [RMI TCP Connection(8)-127.0.0.1] INFO  com.netflix.discovery.DiscoveryClient - Unregistering ...
2019-05-16 13:50:56.087 [RMI TCP Connection(8)-127.0.0.1] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_PAY-SERVICE/HD1994:pay-service:9505 - deregister  status: 200
2019-05-16 13:50:56.087 [DiscoveryClient-InstanceInfoReplicator-0] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_PAY-SERVICE/HD1994:pay-service:9505 - registration status: 204
2019-05-16 13:50:56.091 [RMI TCP Connection(8)-127.0.0.1] INFO  com.netflix.discovery.DiscoveryClient - Completed shut down of DiscoveryClient
2019-05-16 13:50:56.100 [RMI TCP Connection(8)-127.0.0.1] INFO  org.apache.coyote.http11.Http11NioProtocol - Pausing ProtocolHandler ["http-nio-9505"]
2019-05-16 13:50:56.706 [RMI TCP Connection(8)-127.0.0.1] INFO  org.apache.catalina.core.StandardService - Stopping service Tomcat
2019-05-16 13:50:56.718 [RMI TCP Connection(8)-127.0.0.1] INFO  org.apache.coyote.http11.Http11NioProtocol - Stopping ProtocolHandler ["http-nio-9505"]
2019-05-16 13:50:56.722 [RMI TCP Connection(8)-127.0.0.1] INFO  org.apache.coyote.http11.Http11NioProtocol - Destroying ProtocolHandler ["http-nio-9505"]
2019-05-16 13:52:36.506 [main] INFO  com.zixue.PayServer - No active profile set, falling back to default profiles: default
2019-05-16 13:52:37.857 [main] INFO  org.apache.catalina.core.StandardService - Starting service Tomcat
2019-05-16 13:52:37.858 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.14
2019-05-16 13:52:38.076 [localhost-startStop-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-05-16 13:52:41.672 [main] WARN  com.netflix.config.sources.URLConfigurationSource - No URLs will be polled as dynamic configuration sources.
2019-05-16 13:52:41.672 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2019-05-16 13:52:41.675 [main] WARN  com.netflix.config.sources.URLConfigurationSource - No URLs will be polled as dynamic configuration sources.
2019-05-16 13:52:41.675 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2019-05-16 13:52:42.023 [main] INFO  com.netflix.discovery.DiscoveryClient - Initializing Eureka in region us-east-1
2019-05-16 13:52:42.055 [main] INFO  com.netflix.discovery.provider.DiscoveryJerseyProvider - Using JSON encoding codec LegacyJacksonJson
2019-05-16 13:52:42.055 [main] INFO  com.netflix.discovery.provider.DiscoveryJerseyProvider - Using JSON decoding codec LegacyJacksonJson
2019-05-16 13:52:42.113 [main] INFO  com.netflix.discovery.provider.DiscoveryJerseyProvider - Using XML encoding codec XStreamXml
2019-05-16 13:52:42.113 [main] INFO  com.netflix.discovery.provider.DiscoveryJerseyProvider - Using XML decoding codec XStreamXml
2019-05-16 13:52:42.260 [main] INFO  com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2019-05-16 13:52:42.783 [main] INFO  com.netflix.discovery.DiscoveryClient - Disable delta property : false
2019-05-16 13:52:42.783 [main] INFO  com.netflix.discovery.DiscoveryClient - Single vip registry refresh property : null
2019-05-16 13:52:42.783 [main] INFO  com.netflix.discovery.DiscoveryClient - Force full registry fetch : false
2019-05-16 13:52:42.783 [main] INFO  com.netflix.discovery.DiscoveryClient - Application is null : false
2019-05-16 13:52:42.783 [main] INFO  com.netflix.discovery.DiscoveryClient - Registered Applications size is zero : true
2019-05-16 13:52:42.783 [main] INFO  com.netflix.discovery.DiscoveryClient - Application version is -1: true
2019-05-16 13:52:42.783 [main] INFO  com.netflix.discovery.DiscoveryClient - Getting all instance registry info from the eureka server
2019-05-16 13:52:42.882 [main] INFO  com.netflix.discovery.DiscoveryClient - The response status is 200
2019-05-16 13:52:42.883 [main] INFO  com.netflix.discovery.DiscoveryClient - Starting heartbeat executor: renew interval is: 30
2019-05-16 13:52:42.885 [main] INFO  com.netflix.discovery.InstanceInfoReplicator - InstanceInfoReplicator onDemand update allowed rate per min is 4
2019-05-16 13:52:42.886 [main] INFO  com.netflix.discovery.DiscoveryClient - Discovery Client initialized at timestamp 1557985962886 with initial instances count: 2
2019-05-16 13:52:42.902 [main] INFO  com.netflix.discovery.DiscoveryClient - Saw local status change event StatusChangeEvent [timestamp=1557985962902, current=UP, previous=STARTING]
2019-05-16 13:52:42.903 [DiscoveryClient-InstanceInfoReplicator-0] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_PAY-SERVICE/HD1994:pay-service:9505: registering service...
2019-05-16 13:52:42.929 [DiscoveryClient-InstanceInfoReplicator-0] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_PAY-SERVICE/HD1994:pay-service:9505 - registration status: 204
2019-05-16 13:52:42.948 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-9505"]
2019-05-16 13:52:42.954 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-9505"]
2019-05-16 13:52:42.963 [main] INFO  org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
2019-05-16 13:52:42.979 [main] INFO  com.zixue.PayServer - Started PayServer in 8.773 seconds (JVM running for 9.998)
2019-05-16 13:52:58.724 [http-nio-9505-exec-2] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring FrameworkServlet 'dispatcherServlet'
2019-05-16 13:52:58.791 [http-nio-9505-exec-2] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2019-05-16 13:52:59.084 [http-nio-9505-exec-2] DEBUG com.zixue.dao.PaymentInfoDao.getByOrderIdPayInfo - ==>  Preparing: select * from payment_info where orderId=? 
2019-05-16 13:52:59.095 [http-nio-9505-exec-2] DEBUG com.zixue.dao.PaymentInfoDao.getByOrderIdPayInfo - ==> Parameters: 2019050712278(String)
2019-05-16 13:52:59.117 [http-nio-9505-exec-2] DEBUG com.zixue.dao.PaymentInfoDao.getByOrderIdPayInfo - <==      Total: 1
2019-05-16 13:53:36.705 [http-nio-9505-exec-3] DEBUG com.zixue.dao.PaymentInfoDao.getPaymentInfo - ==>  Preparing: select * from payment_info where id=? 
2019-05-16 13:53:36.705 [http-nio-9505-exec-3] DEBUG com.zixue.dao.PaymentInfoDao.getPaymentInfo - ==> Parameters: 46(Long)
2019-05-16 13:53:36.707 [http-nio-9505-exec-3] DEBUG com.zixue.dao.PaymentInfoDao.getPaymentInfo - <==      Total: 1
2019-05-16 13:53:36.754 [http-nio-9505-exec-4] DEBUG com.zixue.dao.PaymentTypeDao.getPaymentType - ==>  Preparing: select * from payment_type where id = ? 
2019-05-16 13:53:36.754 [http-nio-9505-exec-4] DEBUG com.zixue.dao.PaymentTypeDao.getPaymentType - ==> Parameters: 37(Long)
2019-05-16 13:53:36.784 [http-nio-9505-exec-4] DEBUG com.zixue.dao.PaymentTypeDao.getPaymentType - <==      Total: 1
2019-05-16 13:53:54.898 [http-nio-9505-exec-6] DEBUG com.zixue.dao.PaymentInfoDao.getPaymentInfo - ==>  Preparing: select * from payment_info where id=? 
2019-05-16 13:53:54.898 [http-nio-9505-exec-6] DEBUG com.zixue.dao.PaymentInfoDao.getPaymentInfo - ==> Parameters: 46(Long)
2019-05-16 13:53:54.899 [http-nio-9505-exec-6] DEBUG com.zixue.dao.PaymentInfoDao.getPaymentInfo - <==      Total: 1
2019-05-16 13:53:54.905 [http-nio-9505-exec-7] DEBUG com.zixue.dao.PaymentTypeDao.getPaymentType - ==>  Preparing: select * from payment_type where id = ? 
2019-05-16 13:53:54.905 [http-nio-9505-exec-7] DEBUG com.zixue.dao.PaymentTypeDao.getPaymentType - ==> Parameters: 37(Long)
2019-05-16 13:53:54.906 [http-nio-9505-exec-7] DEBUG com.zixue.dao.PaymentTypeDao.getPaymentType - <==      Total: 1
2019-05-16 13:54:55.656 [http-nio-9505-exec-10] DEBUG com.zixue.dao.PaymentInfoDao.getByOrderIdPayInfo - ==>  Preparing: select * from payment_info where orderId=? 
2019-05-16 13:54:55.656 [http-nio-9505-exec-10] DEBUG com.zixue.dao.PaymentInfoDao.getByOrderIdPayInfo - ==> Parameters: 2019050712278(String)
2019-05-16 13:54:55.657 [http-nio-9505-exec-10] DEBUG com.zixue.dao.PaymentInfoDao.getByOrderIdPayInfo - <==      Total: 1
2019-05-16 13:55:56.236 [http-nio-9505-exec-2] DEBUG com.zixue.dao.PaymentInfoDao.getByOrderIdPayInfo - ==>  Preparing: select * from payment_info where orderId=? 
2019-05-16 13:55:56.236 [http-nio-9505-exec-2] DEBUG com.zixue.dao.PaymentInfoDao.getByOrderIdPayInfo - ==> Parameters: 2019050712278(String)
2019-05-16 13:55:56.237 [http-nio-9505-exec-2] DEBUG com.zixue.dao.PaymentInfoDao.getByOrderIdPayInfo - <==      Total: 1
2019-05-16 13:57:42.787 [AsyncResolver-bootstrap-executor-0] INFO  com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2019-05-16 13:57:57.053 [http-nio-9505-exec-4] DEBUG com.zixue.dao.PaymentInfoDao.getByOrderIdPayInfo - ==>  Preparing: select * from payment_info where orderId=? 
2019-05-16 13:57:57.054 [http-nio-9505-exec-4] DEBUG com.zixue.dao.PaymentInfoDao.getByOrderIdPayInfo - ==> Parameters: 2019050712278(String)
2019-05-16 13:57:57.055 [http-nio-9505-exec-4] DEBUG com.zixue.dao.PaymentInfoDao.getByOrderIdPayInfo - <==      Total: 1
2019-05-16 14:01:58.396 [http-nio-9505-exec-6] DEBUG com.zixue.dao.PaymentInfoDao.getByOrderIdPayInfo - ==>  Preparing: select * from payment_info where orderId=? 
2019-05-16 14:01:58.396 [http-nio-9505-exec-6] DEBUG com.zixue.dao.PaymentInfoDao.getByOrderIdPayInfo - ==> Parameters: 2019050712278(String)
2019-05-16 14:01:58.397 [http-nio-9505-exec-6] DEBUG com.zixue.dao.PaymentInfoDao.getByOrderIdPayInfo - <==      Total: 1
2019-05-16 14:02:42.788 [AsyncResolver-bootstrap-executor-0] INFO  com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2019-05-16 14:06:59.165 [http-nio-9505-exec-8] DEBUG com.zixue.dao.PaymentInfoDao.getByOrderIdPayInfo - ==>  Preparing: select * from payment_info where orderId=? 
2019-05-16 14:06:59.166 [http-nio-9505-exec-8] DEBUG com.zixue.dao.PaymentInfoDao.getByOrderIdPayInfo - ==> Parameters: 2019050712278(String)
2019-05-16 14:06:59.167 [http-nio-9505-exec-8] DEBUG com.zixue.dao.PaymentInfoDao.getByOrderIdPayInfo - <==      Total: 1
2019-05-16 14:07:42.790 [AsyncResolver-bootstrap-executor-0] INFO  com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2019-05-16 14:12:42.791 [AsyncResolver-bootstrap-executor-0] INFO  com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2019-05-16 14:17:42.792 [AsyncResolver-bootstrap-executor-0] INFO  com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2019-05-16 14:22:42.794 [AsyncResolver-bootstrap-executor-0] INFO  com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2019-05-16 14:27:40.025 [RMI TCP Connection(43)-127.0.0.1] WARN  com.netflix.discovery.DiscoveryClient - Saw local status change event StatusChangeEvent [timestamp=1557988060025, current=DOWN, previous=UP]
2019-05-16 14:27:40.025 [DiscoveryClient-InstanceInfoReplicator-0] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_PAY-SERVICE/HD1994:pay-service:9505: registering service...
2019-05-16 14:27:40.026 [RMI TCP Connection(43)-127.0.0.1] INFO  com.netflix.discovery.DiscoveryClient - Shutting down DiscoveryClient ...
2019-05-16 14:27:40.027 [RMI TCP Connection(43)-127.0.0.1] INFO  com.netflix.discovery.DiscoveryClient - Unregistering ...
2019-05-16 14:27:40.031 [DiscoveryClient-InstanceInfoReplicator-0] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_PAY-SERVICE/HD1994:pay-service:9505 - registration status: 204
2019-05-16 14:27:40.032 [RMI TCP Connection(43)-127.0.0.1] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_PAY-SERVICE/HD1994:pay-service:9505 - deregister  status: 200
2019-05-16 14:27:40.035 [RMI TCP Connection(43)-127.0.0.1] INFO  com.netflix.discovery.DiscoveryClient - Completed shut down of DiscoveryClient
2019-05-16 14:27:40.059 [RMI TCP Connection(43)-127.0.0.1] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2019-05-16 14:27:40.062 [RMI TCP Connection(43)-127.0.0.1] INFO  org.apache.coyote.http11.Http11NioProtocol - Pausing ProtocolHandler ["http-nio-9505"]
2019-05-16 14:27:40.574 [RMI TCP Connection(43)-127.0.0.1] INFO  org.apache.catalina.core.StandardService - Stopping service Tomcat
2019-05-16 14:27:40.576 [localhost-startStop-2] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Destroying Spring FrameworkServlet 'dispatcherServlet'
2019-05-16 14:27:40.581 [RMI TCP Connection(43)-127.0.0.1] INFO  org.apache.coyote.http11.Http11NioProtocol - Stopping ProtocolHandler ["http-nio-9505"]
2019-05-16 14:27:40.585 [RMI TCP Connection(43)-127.0.0.1] INFO  org.apache.coyote.http11.Http11NioProtocol - Destroying ProtocolHandler ["http-nio-9505"]
2019-05-16 15:03:35.918 [main] INFO  com.zixue.PayServer - No active profile set, falling back to default profiles: default
2019-05-16 15:03:37.560 [main] INFO  org.apache.catalina.core.StandardService - Starting service Tomcat
2019-05-16 15:03:37.561 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.14
2019-05-16 15:03:37.827 [localhost-startStop-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-05-16 15:03:42.231 [main] WARN  com.netflix.config.sources.URLConfigurationSource - No URLs will be polled as dynamic configuration sources.
2019-05-16 15:03:42.231 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2019-05-16 15:03:42.235 [main] WARN  com.netflix.config.sources.URLConfigurationSource - No URLs will be polled as dynamic configuration sources.
2019-05-16 15:03:42.235 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
