2019-05-10 11:15:23.696 [main] INFO  com.zixue.MemberServer - No active profile set, falling back to default profiles: default
2019-05-10 11:17:07.495 [DiscoveryClient-InstanceInfoReplicator-0] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_MEMBER/HD1994:member:9501: registering service...
2019-05-10 11:17:07.496 [RMI TCP Connection(8)-127.0.0.1] INFO  com.netflix.discovery.DiscoveryClient - Unregistering ...
2019-05-10 11:17:07.500 [DiscoveryClient-InstanceInfoReplicator-0] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_MEMBER/HD1994:member:9501 - registration status: 204
2019-05-10 11:17:07.501 [RMI TCP Connection(8)-127.0.0.1] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_MEMBER/HD1994:member:9501 - deregister  status: 200
2019-05-10 11:17:07.504 [RMI TCP Connection(8)-127.0.0.1] INFO  com.netflix.discovery.DiscoveryClient - Completed shut down of DiscoveryClient
2019-05-10 11:17:07.511 [RMI TCP Connection(8)-127.0.0.1] INFO  org.apache.coyote.http11.Http11NioProtocol - Pausing ProtocolHandler ["http-nio-9501"]
2019-05-10 11:17:08.020 [RMI TCP Connection(8)-127.0.0.1] INFO  org.apache.catalina.core.StandardService - Stopping service Tomcat
2019-05-10 11:17:08.031 [RMI TCP Connection(8)-127.0.0.1] INFO  org.apache.coyote.http11.Http11NioProtocol - Stopping ProtocolHandler ["http-nio-9501"]
2019-05-10 11:17:08.048 [RMI TCP Connection(8)-127.0.0.1] INFO  org.apache.coyote.http11.Http11NioProtocol - Destroying ProtocolHandler ["http-nio-9501"]
2019-05-10 11:17:49.498 [main] INFO  com.zixue.MemberServer - No active profile set, falling back to default profiles: default
2019-05-10 11:17:50.857 [main] INFO  org.apache.catalina.core.StandardService - Starting service Tomcat
2019-05-10 11:17:50.858 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.14
2019-05-10 11:17:51.079 [localhost-startStop-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-05-10 11:17:54.911 [main] WARN  com.netflix.config.sources.URLConfigurationSource - No URLs will be polled as dynamic configuration sources.
2019-05-10 11:17:54.911 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2019-05-10 11:17:54.915 [main] WARN  com.netflix.config.sources.URLConfigurationSource - No URLs will be polled as dynamic configuration sources.
2019-05-10 11:17:54.915 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2019-05-10 11:17:55.283 [main] INFO  com.netflix.discovery.DiscoveryClient - Initializing Eureka in region us-east-1
2019-05-10 11:17:55.317 [main] INFO  com.netflix.discovery.provider.DiscoveryJerseyProvider - Using JSON encoding codec LegacyJacksonJson
2019-05-10 11:17:55.317 [main] INFO  com.netflix.discovery.provider.DiscoveryJerseyProvider - Using JSON decoding codec LegacyJacksonJson
2019-05-10 11:17:55.377 [main] INFO  com.netflix.discovery.provider.DiscoveryJerseyProvider - Using XML encoding codec XStreamXml
2019-05-10 11:17:55.377 [main] INFO  com.netflix.discovery.provider.DiscoveryJerseyProvider - Using XML decoding codec XStreamXml
2019-05-10 11:17:55.527 [main] INFO  com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2019-05-10 11:17:56.094 [main] INFO  com.netflix.discovery.DiscoveryClient - Disable delta property : false
2019-05-10 11:17:56.095 [main] INFO  com.netflix.discovery.DiscoveryClient - Single vip registry refresh property : null
2019-05-10 11:17:56.095 [main] INFO  com.netflix.discovery.DiscoveryClient - Force full registry fetch : false
2019-05-10 11:17:56.095 [main] INFO  com.netflix.discovery.DiscoveryClient - Application is null : false
2019-05-10 11:17:56.095 [main] INFO  com.netflix.discovery.DiscoveryClient - Registered Applications size is zero : true
2019-05-10 11:17:56.095 [main] INFO  com.netflix.discovery.DiscoveryClient - Application version is -1: true
2019-05-10 11:17:56.095 [main] INFO  com.netflix.discovery.DiscoveryClient - Getting all instance registry info from the eureka server
2019-05-10 11:17:56.254 [main] INFO  com.netflix.discovery.DiscoveryClient - The response status is 200
2019-05-10 11:17:56.255 [main] INFO  com.netflix.discovery.DiscoveryClient - Starting heartbeat executor: renew interval is: 30
2019-05-10 11:17:56.256 [main] INFO  com.netflix.discovery.InstanceInfoReplicator - InstanceInfoReplicator onDemand update allowed rate per min is 4
2019-05-10 11:17:56.258 [main] INFO  com.netflix.discovery.DiscoveryClient - Discovery Client initialized at timestamp 1557458276258 with initial instances count: 0
2019-05-10 11:17:56.275 [main] INFO  com.netflix.discovery.DiscoveryClient - Saw local status change event StatusChangeEvent [timestamp=1557458276275, current=UP, previous=STARTING]
2019-05-10 11:17:56.277 [DiscoveryClient-InstanceInfoReplicator-0] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_MEMBER/HD1994:member:9501: registering service...
2019-05-10 11:17:56.334 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-9501"]
2019-05-10 11:17:56.346 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-9501"]
2019-05-10 11:17:56.360 [main] INFO  org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
2019-05-10 11:17:56.374 [DiscoveryClient-InstanceInfoReplicator-0] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_MEMBER/HD1994:member:9501 - registration status: 204
2019-05-10 11:17:56.382 [main] INFO  com.zixue.MemberServer - Started MemberServer in 9.135 seconds (JVM running for 10.337)
2019-05-10 11:18:26.256 [DiscoveryClient-CacheRefreshExecutor-0] INFO  com.netflix.discovery.DiscoveryClient - Disable delta property : false
2019-05-10 11:18:26.256 [DiscoveryClient-CacheRefreshExecutor-0] INFO  com.netflix.discovery.DiscoveryClient - Single vip registry refresh property : null
2019-05-10 11:18:26.256 [DiscoveryClient-CacheRefreshExecutor-0] INFO  com.netflix.discovery.DiscoveryClient - Force full registry fetch : false
2019-05-10 11:18:26.256 [DiscoveryClient-CacheRefreshExecutor-0] INFO  com.netflix.discovery.DiscoveryClient - Application is null : false
2019-05-10 11:18:26.257 [DiscoveryClient-CacheRefreshExecutor-0] INFO  com.netflix.discovery.DiscoveryClient - Registered Applications size is zero : true
2019-05-10 11:18:26.257 [DiscoveryClient-CacheRefreshExecutor-0] INFO  com.netflix.discovery.DiscoveryClient - Application version is -1: false
2019-05-10 11:18:26.257 [DiscoveryClient-CacheRefreshExecutor-0] INFO  com.netflix.discovery.DiscoveryClient - Getting all instance registry info from the eureka server
2019-05-10 11:18:26.279 [DiscoveryClient-CacheRefreshExecutor-0] INFO  com.netflix.discovery.DiscoveryClient - The response status is 200
2019-05-10 11:18:28.846 [http-nio-9501-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring FrameworkServlet 'dispatcherServlet'
2019-05-10 11:18:28.888 [http-nio-9501-exec-1] INFO  com.zixue.common.log.LogAspectServiceApi - ===============请求内容===============
2019-05-10 11:18:28.888 [http-nio-9501-exec-1] INFO  com.zixue.common.log.LogAspectServiceApi - 请求地址:http://HD1994:9501/member/login
2019-05-10 11:18:28.889 [http-nio-9501-exec-1] INFO  com.zixue.common.log.LogAspectServiceApi - 请求方式:POST
2019-05-10 11:18:28.890 [http-nio-9501-exec-1] INFO  com.zixue.common.log.LogAspectServiceApi - 请求类方法:Map com.zixue.api.service.impl.UserServiceImpl.login(UserEntity)
2019-05-10 11:18:28.890 [http-nio-9501-exec-1] INFO  com.zixue.common.log.LogAspectServiceApi - 请求类方法参数:[com.zixue.entity.UserEntity@7d2b8b]
2019-05-10 11:18:28.890 [http-nio-9501-exec-1] INFO  com.zixue.common.log.LogAspectServiceApi - ===============请求内容===============
2019-05-10 11:18:28.893 [http-nio-9501-exec-1] INFO  com.zixue.manage.impl.UserServiceManageImpl - null|null|24D794DFC756320FFADB905D526299BC
2019-05-10 11:18:28.946 [http-nio-9501-exec-1] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2019-05-10 11:18:29.344 [http-nio-9501-exec-1] INFO  com.zixue.common.log.LogAspectServiceApi - --------------返回内容----------------
2019-05-10 11:18:29.347 [http-nio-9501-exec-1] INFO  com.zixue.common.log.LogAspectServiceApi - Response内容:{"msg":"账号或密码错误","code":500}
2019-05-10 11:18:29.347 [http-nio-9501-exec-1] INFO  com.zixue.common.log.LogAspectServiceApi - --------------返回内容----------------
2019-05-10 11:19:49.389 [http-nio-9501-exec-3] INFO  com.zixue.common.log.LogAspectServiceApi - ===============请求内容===============
2019-05-10 11:19:49.389 [http-nio-9501-exec-3] INFO  com.zixue.common.log.LogAspectServiceApi - 请求地址:http://HD1994:9501/member/login
2019-05-10 11:19:49.389 [http-nio-9501-exec-3] INFO  com.zixue.common.log.LogAspectServiceApi - 请求方式:POST
2019-05-10 11:19:49.389 [http-nio-9501-exec-3] INFO  com.zixue.common.log.LogAspectServiceApi - 请求类方法:Map com.zixue.api.service.impl.UserServiceImpl.login(UserEntity)
2019-05-10 11:19:49.389 [http-nio-9501-exec-3] INFO  com.zixue.common.log.LogAspectServiceApi - 请求类方法参数:[com.zixue.entity.UserEntity@6067753]
2019-05-10 11:19:49.389 [http-nio-9501-exec-3] INFO  com.zixue.common.log.LogAspectServiceApi - ===============请求内容===============
2019-05-10 11:19:49.390 [http-nio-9501-exec-3] INFO  com.zixue.manage.impl.UserServiceManageImpl - null|null|24D794DFC756320FFADB905D526299BC
2019-05-10 11:19:49.395 [http-nio-9501-exec-3] INFO  com.zixue.common.log.LogAspectServiceApi - --------------返回内容----------------
2019-05-10 11:19:49.395 [http-nio-9501-exec-3] INFO  com.zixue.common.log.LogAspectServiceApi - Response内容:{"msg":"账号或密码错误","code":500}
2019-05-10 11:19:49.395 [http-nio-9501-exec-3] INFO  com.zixue.common.log.LogAspectServiceApi - --------------返回内容----------------
2019-05-10 11:22:56.099 [AsyncResolver-bootstrap-executor-0] INFO  com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2019-05-10 11:27:56.101 [AsyncResolver-bootstrap-executor-0] INFO  com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2019-05-10 11:32:56.102 [AsyncResolver-bootstrap-executor-0] INFO  com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2019-05-10 11:37:56.104 [AsyncResolver-bootstrap-executor-0] INFO  com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2019-05-10 11:42:56.106 [AsyncResolver-bootstrap-executor-0] INFO  com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2019-05-10 11:47:56.106 [AsyncResolver-bootstrap-executor-0] INFO  com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2019-05-10 11:48:19.486 [http-nio-9501-exec-4] INFO  com.zixue.common.log.LogAspectServiceApi - ===============请求内容===============
2019-05-10 11:48:19.487 [http-nio-9501-exec-4] INFO  com.zixue.common.log.LogAspectServiceApi - 请求地址:http://HD1994:9501/member/login
2019-05-10 11:48:19.487 [http-nio-9501-exec-4] INFO  com.zixue.common.log.LogAspectServiceApi - 请求方式:POST
2019-05-10 11:48:19.487 [http-nio-9501-exec-4] INFO  com.zixue.common.log.LogAspectServiceApi - 请求类方法:Map com.zixue.api.service.impl.UserServiceImpl.login(UserEntity)
2019-05-10 11:48:19.487 [http-nio-9501-exec-4] INFO  com.zixue.common.log.LogAspectServiceApi - 请求类方法参数:[com.zixue.entity.UserEntity@1c5d71b8]
2019-05-10 11:48:19.487 [http-nio-9501-exec-4] INFO  com.zixue.common.log.LogAspectServiceApi - ===============请求内容===============
2019-05-10 11:48:19.487 [http-nio-9501-exec-4] INFO  com.zixue.manage.impl.UserServiceManageImpl - null|null|24D794DFC756320FFADB905D526299BC
2019-05-10 11:48:19.488 [http-nio-9501-exec-4] INFO  com.zixue.common.log.LogAspectServiceApi - --------------返回内容----------------
2019-05-10 11:48:19.488 [http-nio-9501-exec-4] INFO  com.zixue.common.log.LogAspectServiceApi - Response内容:{"msg":"账号或密码错误","code":500}
2019-05-10 11:48:19.488 [http-nio-9501-exec-4] INFO  com.zixue.common.log.LogAspectServiceApi - --------------返回内容----------------
2019-05-10 11:49:01.097 [http-nio-9501-exec-6] INFO  com.zixue.common.log.LogAspectServiceApi - ===============请求内容===============
2019-05-10 11:49:01.097 [http-nio-9501-exec-6] INFO  com.zixue.common.log.LogAspectServiceApi - 请求地址:http://HD1994:9501/member/login
2019-05-10 11:49:01.097 [http-nio-9501-exec-6] INFO  com.zixue.common.log.LogAspectServiceApi - 请求方式:POST
2019-05-10 11:49:01.098 [http-nio-9501-exec-6] INFO  com.zixue.common.log.LogAspectServiceApi - 请求类方法:Map com.zixue.api.service.impl.UserServiceImpl.login(UserEntity)
2019-05-10 11:49:01.098 [http-nio-9501-exec-6] INFO  com.zixue.common.log.LogAspectServiceApi - 请求类方法参数:[com.zixue.entity.UserEntity@4235de4d]
2019-05-10 11:49:01.098 [http-nio-9501-exec-6] INFO  com.zixue.common.log.LogAspectServiceApi - ===============请求内容===============
2019-05-10 11:49:01.098 [http-nio-9501-exec-6] INFO  com.zixue.manage.impl.UserServiceManageImpl - 10086|10086|3BDDA55FCF5C832103F15B6B9ACAB0AD
2019-05-10 11:49:01.275 [http-nio-9501-exec-6] INFO  com.zixue.common.log.LogAspectServiceApi - --------------返回内容----------------
2019-05-10 11:49:01.276 [http-nio-9501-exec-6] INFO  com.zixue.common.log.LogAspectServiceApi - Response内容:{"msg":"success","code":200,"data":"b2c3053e-ba82-48e2-86e1-eabc31db3807"}
2019-05-10 11:49:01.276 [http-nio-9501-exec-6] INFO  com.zixue.common.log.LogAspectServiceApi - --------------返回内容----------------
2019-05-10 11:52:56.108 [AsyncResolver-bootstrap-executor-0] INFO  com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2019-05-10 11:57:56.109 [AsyncResolver-bootstrap-executor-0] INFO  com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2019-05-10 12:02:56.110 [AsyncResolver-bootstrap-executor-0] INFO  com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2019-05-10 12:05:41.114 [http-nio-9501-exec-8] INFO  com.zixue.common.log.LogAspectServiceApi - ===============请求内容===============
2019-05-10 12:05:41.114 [http-nio-9501-exec-8] INFO  com.zixue.common.log.LogAspectServiceApi - 请求地址:http://HD1994:9501/member/login
2019-05-10 12:05:41.114 [http-nio-9501-exec-8] INFO  com.zixue.common.log.LogAspectServiceApi - 请求方式:POST
2019-05-10 12:05:41.114 [http-nio-9501-exec-8] INFO  com.zixue.common.log.LogAspectServiceApi - 请求类方法:Map com.zixue.api.service.impl.UserServiceImpl.login(UserEntity)
2019-05-10 12:05:41.114 [http-nio-9501-exec-8] INFO  com.zixue.common.log.LogAspectServiceApi - 请求类方法参数:[com.zixue.entity.UserEntity@497d3772]
2019-05-10 12:05:41.114 [http-nio-9501-exec-8] INFO  com.zixue.common.log.LogAspectServiceApi - ===============请求内容===============
2019-05-10 12:05:41.114 [http-nio-9501-exec-8] INFO  com.zixue.manage.impl.UserServiceManageImpl - null|null|24D794DFC756320FFADB905D526299BC
2019-05-10 12:05:41.116 [http-nio-9501-exec-8] INFO  com.zixue.common.log.LogAspectServiceApi - --------------返回内容----------------
2019-05-10 12:05:41.116 [http-nio-9501-exec-8] INFO  com.zixue.common.log.LogAspectServiceApi - Response内容:{"msg":"账号或密码错误","code":500}
2019-05-10 12:05:41.116 [http-nio-9501-exec-8] INFO  com.zixue.common.log.LogAspectServiceApi - --------------返回内容----------------
2019-05-10 12:07:56.111 [AsyncResolver-bootstrap-executor-0] INFO  com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2019-05-10 12:12:56.112 [AsyncResolver-bootstrap-executor-0] INFO  com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2019-05-10 12:17:56.114 [AsyncResolver-bootstrap-executor-0] INFO  com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2019-05-10 12:22:56.115 [AsyncResolver-bootstrap-executor-0] INFO  com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2019-05-10 12:24:23.563 [http-nio-9501-exec-10] INFO  com.zixue.common.log.LogAspectServiceApi - ===============请求内容===============
2019-05-10 12:24:23.563 [http-nio-9501-exec-10] INFO  com.zixue.common.log.LogAspectServiceApi - 请求地址:http://HD1994:9501/member/login
2019-05-10 12:24:23.563 [http-nio-9501-exec-10] INFO  com.zixue.common.log.LogAspectServiceApi - 请求方式:POST
2019-05-10 12:24:23.563 [http-nio-9501-exec-10] INFO  com.zixue.common.log.LogAspectServiceApi - 请求类方法:Map com.zixue.api.service.impl.UserServiceImpl.login(UserEntity)
2019-05-10 12:24:23.563 [http-nio-9501-exec-10] INFO  com.zixue.common.log.LogAspectServiceApi - 请求类方法参数:[com.zixue.entity.UserEntity@cc3a899]
2019-05-10 12:24:23.563 [http-nio-9501-exec-10] INFO  com.zixue.common.log.LogAspectServiceApi - ===============请求内容===============
2019-05-10 12:24:23.563 [http-nio-9501-exec-10] INFO  com.zixue.manage.impl.UserServiceManageImpl - null|null|24D794DFC756320FFADB905D526299BC
2019-05-10 12:25:03.482 [Druid-ConnectionPool-Create-53301881] ERROR com.alibaba.druid.pool.DruidDataSource - create connection error, url: jdbc:mysql://hadoop114:3306/shop
com.mysql.jdbc.exceptions.jdbc4.CommunicationsException: Communications link failure

The last packet sent successfully to the server was 0 milliseconds ago. The driver has not received any packets from the server.
	at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method)
	at sun.reflect.NativeConstructorAccessorImpl.newInstance(Unknown Source)
	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(Unknown Source)
	at java.lang.reflect.Constructor.newInstance(Unknown Source)
	at com.mysql.jdbc.Util.handleNewInstance(Util.java:425)
	at com.mysql.jdbc.SQLError.createCommunicationsException(SQLError.java:989)
	at com.mysql.jdbc.MysqlIO.<init>(MysqlIO.java:341)
	at com.mysql.jdbc.ConnectionImpl.coreConnect(ConnectionImpl.java:2203)
	at com.mysql.jdbc.ConnectionImpl.connectOneTryOnly(ConnectionImpl.java:2236)
	at com.mysql.jdbc.ConnectionImpl.createNewIO(ConnectionImpl.java:2035)
	at com.mysql.jdbc.ConnectionImpl.<init>(ConnectionImpl.java:790)
	at com.mysql.jdbc.JDBC4Connection.<init>(JDBC4Connection.java:47)
	at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method)
	at sun.reflect.NativeConstructorAccessorImpl.newInstance(Unknown Source)
	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(Unknown Source)
	at java.lang.reflect.Constructor.newInstance(Unknown Source)
	at com.mysql.jdbc.Util.handleNewInstance(Util.java:425)
	at com.mysql.jdbc.ConnectionImpl.getInstance(ConnectionImpl.java:400)
	at com.mysql.jdbc.NonRegisteringDriver.connect(NonRegisteringDriver.java:330)
	at com.alibaba.druid.pool.DruidAbstractDataSource.createPhysicalConnection(DruidAbstractDataSource.java:1375)
	at com.alibaba.druid.pool.DruidAbstractDataSource.createPhysicalConnection(DruidAbstractDataSource.java:1431)
	at com.alibaba.druid.pool.DruidDataSource$CreateConnectionThread.run(DruidDataSource.java:1861)
Caused by: java.net.ConnectException: Connection timed out: connect
	at java.net.DualStackPlainSocketImpl.connect0(Native Method)
	at java.net.DualStackPlainSocketImpl.socketConnect(Unknown Source)
	at java.net.AbstractPlainSocketImpl.doConnect(Unknown Source)
	at java.net.AbstractPlainSocketImpl.connectToAddress(Unknown Source)
	at java.net.AbstractPlainSocketImpl.connect(Unknown Source)
	at java.net.PlainSocketImpl.connect(Unknown Source)
	at java.net.SocksSocketImpl.connect(Unknown Source)
	at java.net.Socket.connect(Unknown Source)
	at com.mysql.jdbc.StandardSocketFactory.connect(StandardSocketFactory.java:211)
	at com.mysql.jdbc.MysqlIO.<init>(MysqlIO.java:300)
	... 15 common frames omitted
2019-05-10 12:25:08.865 [http-nio-9501-exec-1] INFO  com.zixue.common.log.LogAspectServiceApi - ===============请求内容===============
2019-05-10 12:25:08.866 [http-nio-9501-exec-1] INFO  com.zixue.common.log.LogAspectServiceApi - 请求地址:http://HD1994:9501/member/login
2019-05-10 12:25:08.866 [http-nio-9501-exec-1] INFO  com.zixue.common.log.LogAspectServiceApi - 请求方式:POST
2019-05-10 12:25:08.867 [http-nio-9501-exec-1] INFO  com.zixue.common.log.LogAspectServiceApi - 请求类方法:Map com.zixue.api.service.impl.UserServiceImpl.login(UserEntity)
2019-05-10 12:25:08.867 [http-nio-9501-exec-1] INFO  com.zixue.common.log.LogAspectServiceApi - 请求类方法参数:[com.zixue.entity.UserEntity@3beec9da]
2019-05-10 12:25:08.868 [http-nio-9501-exec-1] INFO  com.zixue.common.log.LogAspectServiceApi - ===============请求内容===============
2019-05-10 12:25:08.868 [http-nio-9501-exec-1] INFO  com.zixue.manage.impl.UserServiceManageImpl - null|null|24D794DFC756320FFADB905D526299BC
2019-05-10 12:25:09.247 [http-nio-9501-exec-2] INFO  com.zixue.common.log.LogAspectServiceApi - ===============请求内容===============
2019-05-10 12:25:09.247 [http-nio-9501-exec-2] INFO  com.zixue.common.log.LogAspectServiceApi - 请求地址:http://HD1994:9501/member/login
2019-05-10 12:25:09.247 [http-nio-9501-exec-2] INFO  com.zixue.common.log.LogAspectServiceApi - 请求方式:POST
2019-05-10 12:25:09.248 [http-nio-9501-exec-2] INFO  com.zixue.common.log.LogAspectServiceApi - 请求类方法:Map com.zixue.api.service.impl.UserServiceImpl.login(UserEntity)
2019-05-10 12:25:09.248 [http-nio-9501-exec-2] INFO  com.zixue.common.log.LogAspectServiceApi - 请求类方法参数:[com.zixue.entity.UserEntity@73a1cb99]
2019-05-10 12:25:09.248 [http-nio-9501-exec-2] INFO  com.zixue.common.log.LogAspectServiceApi - ===============请求内容===============
2019-05-10 12:25:09.248 [http-nio-9501-exec-2] INFO  com.zixue.manage.impl.UserServiceManageImpl - null|null|24D794DFC756320FFADB905D526299BC
2019-05-10 12:25:20.147 [http-nio-9501-exec-3] INFO  com.zixue.common.log.LogAspectServiceApi - ===============请求内容===============
2019-05-10 12:25:20.147 [http-nio-9501-exec-3] INFO  com.zixue.common.log.LogAspectServiceApi - 请求地址:http://HD1994:9501/member/login
2019-05-10 12:25:20.147 [http-nio-9501-exec-3] INFO  com.zixue.common.log.LogAspectServiceApi - 请求方式:POST
2019-05-10 12:25:20.147 [http-nio-9501-exec-3] INFO  com.zixue.common.log.LogAspectServiceApi - 请求类方法:Map com.zixue.api.service.impl.UserServiceImpl.login(UserEntity)
